|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Satırlar|||Adana-1|Adıyaman-2|Afyonkarahisar-3|Aksaray-68|Amasya-5|Ankara-6|Antalya-7|Ardahan-75|Artvin-8|Aydın-9|Ağrı-4|Balıkesir-10|Bartın-74|Batman-72|Bayburt-69|Bilecik-11|Bingöl-12|Bitlis-13|Bolu-14|Burdur-15|Bursa-16|Denizli-20|Diyarbakır-21|Düzce-81|Edirne-22|Elazığ-23|Erzincan-24|Erzurum-25|Eskişehir-26|Gaziantep-27|Giresun-28|Gümüşhane-29|Hakkari-30|Hatay-31|Isparta-32|Iğdır-76|Kahramanmaraş-46|Karabük-78|Karaman-70|Kars-36|Kastamonu-37|Kayseri-38|Kilis-79|Kocaeli-41|Konya-42|Kütahya-43|Kırklareli-39|Kırıkkale-71|Kırşehir-40|Malatya-44|Manisa-45|Mardin-47|Mersin-33|Muğla-48|Muş-49|Nevşehir-50|Niğde-51|Ordu-52|Osmaniye-80|Rize-53|Sakarya-54|Samsun-55|Siirt-56|Sinop-57|Sivas-58|Tekirdağ-59|Tokat-60|Trabzon-61|Tunceli-62|Uşak-64|Van-65|Yalova-77|Yozgat-66|Zonguldak-67|Çanakkale-17|Çankırı-18|Çorum-19|İstanbul-34|İzmir-35|Şanlıurfa-63|Şırnak-73|
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2019|359807.0|173746.0|293933.0|144507.0|217827.0|745664.0|371844.0|65673.0|161421.0|362275.0|131337.0|455637.0|117281.0|117572.0|105521.0|168826.0|137827.0|148099.0|201266.0|243251.0|351179.0|390539.0|196022.0|131592.0|276819.0|197067.0|177846.0|373296.0|267868.0|220064.0|308181.0|146318.0|84330.0|316541.0|550411.0|87525.0|212560.0|145431.0|142961.0|155480.0|250376.0|338123.0|54759.0|219612.0|601444.0|286686.0|163593.0|179704.0|179438.0|243145.0|399805.0|146166.0|343747.0|287176.0|147536.0|486894.0|172496.0|366209.0|131410.0|223219.0|167704.0|320854.0|84237.0|203975.0|468141.0|202970.0|260073.0|277333.0|94437.0|177488.0|138625.0|70602.0|242222.0|163845.0|222131.0|260552.0|361135.0|1557720.0|505686.0|200509.0|85419.0|
||2020|362538.0|177079.0|296549.0|159718.0|219551.0|765486.0|376066.0|50587.0|165927.0|372909.0|136424.0|443336.0|118173.0|121920.0|105856.0|173217.0|144898.0|156437.0|200348.0|237999.0|350671.0|384345.0|193708.0|125415.0|279098.0|205768.0|172363.0|379011.0|283606.0|227643.0|310161.0|148227.0|82767.0|324555.0|541599.0|82782.0|216244.0|146115.0|144145.0|155759.0|249449.0|348542.0|54795.0|219764.0|583490.0|294747.0|168388.0|179634.0|170176.0|248619.0|389764.0|148193.0|333246.0|275473.0|135337.0|470659.0|170421.0|383680.0|128804.0|217537.0|171300.0|325100.0|84820.0|199709.0|478275.0|203771.0|268215.0|273929.0|97789.0|182918.0|146964.0|63920.0|236777.0|166529.0|230495.0|261084.0|364831.0|1848849.0|506407.0|215026.0|88590.0|
||2021|379234.0|195032.0|310329.0|162907.0|234532.0|847700.0|384545.0|52943.0|157941.0|379426.0|144534.0|429501.0|121757.0|131654.0|110792.0|174477.0|156502.0|161415.0|207717.0|240060.0|376531.0|395341.0|176081.0|138198.0|287046.0|218009.0|184647.0|374969.0|297972.0|242102.0|327060.0|150098.0|86133.0|348205.0|560327.0|85733.0|216009.0|156881.0|149131.0|157018.0|249529.0|377054.0|56539.0|238659.0|600305.0|317270.0|177322.0|185324.0|173684.0|263718.0|396976.0|164310.0|335848.0|269419.0|147009.0|479096.0|174134.0|402859.0|145152.0|222815.0|183536.0|346197.0|95571.0|193353.0|499533.0|218977.0|289484.0|285316.0|101565.0|184462.0|175179.0|69427.0|244584.0|177835.0|234082.0|257557.0|389863.0|2233605.0|549380.0|233085.0|108936.0|
||2022|394668.0|195643.0|324790.0|77597.0|239118.0|919041.0|393872.0|57237.0|161067.0|392441.0|139370.0|445874.0|126510.0|141868.0|111533.0|180489.0|156608.0|166117.0|201982.0|240318.0|372579.0|395955.0|187971.0|151900.0|284147.0|228718.0|199326.0|382404.0|304460.0|244352.0|334482.0|150616.0|85942.0|328424.0|573533.0|96878.0|218501.0|164845.0|146805.0|162318.0|262210.0|420195.0|57354.0|262025.0|615047.0|313157.0|186143.0|189033.0|184242.0|271894.0|415841.0|183106.0|351389.0|271173.0|159681.0|447519.0|178763.0|424686.0|147740.0|230200.0|205532.0|365299.0|101750.0|200990.0|490246.0|226849.0|315416.0|277240.0|103756.0|181116.0|199000.0|71312.0|266056.0|180759.0|237564.0|255902.0|396196.0|2435359.0|568345.0|231099.0|129685.0|
||2023|381301.0|196542.0|326946.0|86507.0|258328.0|965530.0|417982.0|61537.0|157825.0|402676.0|140374.0|451163.0|128279.0|152973.0|101740.0|185266.0|158572.0|159283.0|195547.0|246886.0|381537.0|411535.0|217521.0|160131.0|270964.0|236948.0|194327.0|399883.0|320169.0|245893.0|326212.0|147479.0|89255.0|310681.0|539406.0|124361.0|220287.0|173936.0|148537.0|176388.0|274435.0|468714.0|67948.0|299401.0|627590.0|322708.0|194745.0|195873.0|189635.0|286432.0|430915.0|206688.0|361328.0|277996.0|160040.0|427176.0|180516.0|455681.0|157559.0|219243.0|225798.0|390789.0|105174.0|205641.0|469019.0|235320.0|338795.0|269437.0|108923.0|172023.0|288498.0|73988.0|272662.0|190062.0|237908.0|250657.0|392737.0|2870369.0|643081.0|251922.0|136368.0|
||2024|371542.0|193896.0|303545.0|84962.0|269878.0|1034195.0|437837.0|64158.0|167560.0|415416.0|140160.0|458221.0|129863.0|175080.0|109247.0|191747.0|168201.0|166587.0|200670.0|246877.0|397057.0|450040.0|212391.0|158941.0|289583.0|236173.0|196866.0|396586.0|346533.0|272312.0|337123.0|149249.0|95130.0|335192.0|553374.0|109739.0|249208.0|178760.0|154689.0|187346.0|274821.0|508067.0|74269.0|323261.0|638656.0|334320.0|193145.0|209435.0|195014.0|283058.0|446641.0|243229.0|377278.0|287696.0|171428.0|443042.0|174962.0|469077.0|152809.0|214871.0|236891.0|413920.0|111159.0|202897.0|458369.0|243243.0|363735.0|273627.0|111585.0|171225.0|402965.0|79649.0|277506.0|199052.0|231269.0|248501.0|397004.0|2901487.0|673226.0|274886.0|159051.0|
Halk Kütüphanelerindeki Kullanıcı Sayısı|Ölçüm bazında|2014|413524.0|303827.0|177139.0|240642.0|111312.0|583849.0|327333.0|31992.0|110754.0|293601.0|168131.0|384307.0|80852.0|171287.0|30037.0|88180.0|117417.0|156747.0|120288.0|163667.0|326968.0|433221.0|746608.0|19515.0|233719.0|332496.0|144061.0|476518.0|324127.0|581930.0|386738.0|73270.0|99002.0|255993.0|371114.0|50117.0|183212.0|89866.0|136026.0|150938.0|100423.0|594109.0|83930.0|156378.0|2040922.0|141655.0|130666.0|114669.0|382726.0|227841.0|687658.0|234863.0|469593.0|219310.0|291599.0|256505.0|145909.0|349475.0|161788.0|73028.0|153263.0|419075.0|140738.0|97489.0|290886.0|60973.0|266165.0|241487.0|71309.0|82925.0|69740.0|10346.0|112419.0|140949.0|202538.0|172272.0|475210.0|580284.0|350332.0|387812.0|108181.0|
||2015|441262.0|267771.0|221894.0|237018.0|165842.0|641748.0|316438.0|40494.0|116565.0|402366.0|256581.0|442569.0|50577.0|178040.0|50318.0|90779.0|182756.0|171732.0|114837.0|173842.0|362854.0|428054.0|634595.0|83606.0|225126.0|404525.0|166670.0|746985.0|357798.0|590589.0|333592.0|78777.0|161888.0|346485.0|490110.0|63755.0|214819.0|117867.0|119959.0|149089.0|117230.0|638507.0|100143.0|155239.0|2435246.0|148158.0|185593.0|94739.0|395972.0|272134.0|916247.0|334116.0|453485.0|243472.0|232304.0|246585.0|141906.0|411939.0|172585.0|73852.0|172679.0|511144.0|133194.0|141597.0|390399.0|71447.0|309257.0|243798.0|70102.0|110773.0|102317.0|29454.0|119464.0|150297.0|156968.0|175025.0|513646.0|652948.0|536250.0|465118.0|63115.0|
||2016|461405.0|223063.0|210771.0|233878.0|125357.0|717932.0|438752.0|26221.0|90211.0|335181.0|238579.0|421613.0|43117.0|167024.0|58655.0|94976.0|127308.0|196710.0|128710.0|152078.0|350175.0|357414.0|698174.0|85789.0|243715.0|429547.0|151756.0|553059.0|265497.0|465834.0|351016.0|67865.0|123156.0|355462.0|510311.0|62817.0|213534.0|102713.0|111128.0|201173.0|107157.0|646904.0|73178.0|178960.0|2174312.0|229444.0|213198.0|253932.0|442594.0|187778.0|924526.0|279184.0|375783.0|293305.0|150744.0|245609.0|153182.0|535060.0|127733.0|92841.0|165901.0|525881.0|100809.0|116143.0|575630.0|91779.0|333214.0|255970.0|41231.0|112281.0|104900.0|37333.0|92345.0|158593.0|147834.0|170222.0|491713.0|804154.0|637452.0|391079.0|35035.0|
||2017|480292.0|246560.0|231568.0|265363.0|143866.0|699971.0|445453.0|16382.0|91724.0|358862.0|265437.0|419208.0|51683.0|160676.0|47583.0|97206.0|151043.0|264219.0|123079.0|137825.0|402558.0|283793.0|832040.0|107538.0|237806.0|505803.0|129600.0|505004.0|186276.0|578533.0|334914.0|74753.0|159748.0|365695.0|586894.0|56487.0|155920.0|100897.0|132150.0|183046.0|58299.0|831952.0|116642.0|214116.0|2459197.0|275327.0|192901.0|268098.0|458432.0|192628.0|946254.0|296391.0|396602.0|344754.0|134507.0|261490.0|157353.0|593162.0|154641.0|66700.0|167503.0|487594.0|105276.0|131285.0|553457.0|122811.0|331167.0|289943.0|40472.0|143486.0|183674.0|49051.0|143048.0|170639.0|159749.0|175280.0|480995.0|1187457.0|689008.0|368911.0|73525.0|
||2018|486513.0|319219.0|235700.0|282558.0|140207.0|791076.0|486098.0|13616.0|68962.0|577285.0|271290.0|425712.0|50249.0|271582.0|37951.0|113050.0|172323.0|311906.0|129289.0|114685.0|529215.0|345514.0|874726.0|174897.0|229002.0|573054.0|147206.0|546840.0|192743.0|412292.0|348628.0|73323.0|166411.0|439511.0|696190.0|141483.0|197755.0|168949.0|154834.0|202076.0|60553.0|1140277.0|143471.0|249119.0|2489025.0|288273.0|198603.0|268025.0|742390.0|221348.0|889232.0|304912.0|440772.0|412849.0|143658.0|289275.0|146368.0|630959.0|244898.0|91528.0|184338.0|432175.0|141302.0|163993.0|788951.0|206459.0|321788.0|294178.0|30181.0|168637.0|249273.0|86462.0|146417.0|192496.0|208961.0|165957.0|518880.0|1337791.0|715730.0|438607.0|140955.0|
||2019|485859.0|385468.0|238748.0|281719.0|167147.0|1066253.0|490678.0|38366.0|60982.0|620152.0|362936.0|422085.0|50560.0|296062.0|48371.0|142717.0|223372.0|352030.0|131076.0|147473.0|680650.0|335360.0|925707.0|224296.0|231720.0|658527.0|157607.0|531978.0|183915.0|414848.0|345177.0|88465.0|146629.0|547866.0|780787.0|204498.0|250093.0|291811.0|151848.0|238905.0|68040.0|1339204.0|157581.0|322883.0|2457409.0|321755.0|229376.0|321674.0|796607.0|216480.0|879512.0|294549.0|396655.0|460520.0|233510.0|329891.0|154284.0|650688.0|248202.0|91518.0|236344.0|427543.0|195981.0|164026.0|994534.0|268043.0|426140.0|329863.0|37315.0|215411.0|289388.0|96727.0|125386.0|183920.0|189111.0|161162.0|530171.0|1588321.0|932301.0|479199.0|207955.0|
||2020|169500.0|269910.0|54488.0|184258.0|62935.0|380604.0|205223.0|14259.0|28129.0|289074.0|180088.0|179258.0|21448.0|258656.0|15989.0|60695.0|106488.0|163537.0|49573.0|89418.0|300042.0|184519.0|304948.0|78977.0|66858.0|330170.0|67179.0|284216.0|98318.0|142610.0|152567.0|28569.0|46699.0|200424.0|299480.0|33480.0|83969.0|133507.0|59810.0|98656.0|23749.0|488117.0|53584.0|105870.0|657500.0|125866.0|86505.0|130517.0|455728.0|87576.0|382897.0|110152.0|204030.0|252471.0|267934.0|108803.0|58248.0|249959.0|84947.0|41448.0|115562.0|272715.0|62662.0|77937.0|311947.0|129296.0|200964.0|128261.0|14951.0|61822.0|135002.0|46901.0|55620.0|75171.0|116145.0|64139.0|189200.0|518241.0|278614.0|247231.0|105309.0|
||2021|106448.0|315300.0|69278.0|109754.0|96460.0|519958.0|221279.0|14783.0|31560.0|275463.0|212792.0|176205.0|14636.0|560900.0|10930.0|68500.0|131819.0|165866.0|42064.0|79846.0|251949.0|203602.0|325409.0|88655.0|59459.0|389710.0|66406.0|444361.0|211993.0|159525.0|152087.0|35954.0|66558.0|143053.0|627895.0|22242.0|103849.0|97871.0|78508.0|60208.0|35216.0|1447415.0|46736.0|105236.0|457481.0|113960.0|78464.0|98431.0|354068.0|104230.0|392235.0|85918.0|282617.0|269420.0|338048.0|87307.0|50368.0|207022.0|89069.0|42170.0|112573.0|323652.0|70080.0|84072.0|412842.0|143925.0|198874.0|143729.0|22707.0|51383.0|185588.0|55481.0|57635.0|61009.0|103074.0|76352.0|165955.0|1231109.0|272137.0|257399.0|155012.0|
